Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,Latitude,Longitude
Ruko,5 Mei 2021,"RUKO WISMA HARAPAN  JALAN RAYA REGENCY, BLOK F-3 NO. 2 - 3",000/000,Gembor,Periuk,Kota Tangerang,Banten,"-6.171896,106.582081",1,180,237,"Rp8.582.000,00","Rp2.033.934.000,00","Rp2.033.934.000,00",Properti Sederhana,Ruko,(NULL),Lelang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.171896,106.582081
Ruko,1 Desember 2021,(NULL),-,Babakan,Tangerang,Kota Tangerang,Banten,"-6.254670, 106.826295",1,79,276,"Rp17.162.565,00","Rp4.688.000.000,00","Rp4.688.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Lainnya,Metode Perbandingan Langsung,(NULL),(NULL),Nilai Pasar,(NULL),-6.25467,106.826295
Ruko,26 Januari 2021,"Jalan Raya Gatot Subroto RT.003/001, Kelurahan Cimone, Kecamatan Karawaci, Kota Tangerang, Propinsi Banten, 15132",-,Cimone,Karawaci,Kota Tangerang,Banten,"-6.185927402792416, 106.60995837121025",1,106,169,"Rp11.000.000,00","Rp3.025.000.000,00","Rp3.025.000.000,00",Properti,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.185927402792416,106.60995837121024
Ruko,26 April 2021,"Komplek Ruko Grand Ampera No. 8 E, Jalan Maulana Hassanudin, Kelurahan Poris Gaga, Kecamatan Batuceper, Kota Tangerang – Banten.",(NULL),Poris Gaga,Batuceper,Kota Tangerang,Banten,"-6.166124, 106.680781",1,67,244,"Rp3.050.000.000,00","Rp51.043.200.000,00","Rp51.043.200.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Lainnya,Metode pasar dan biaya pengganti baru yang terdepresiasikan,(NULL),(NULL),Nilai Pasar,(NULL),-6.166124,106.680781
Mixed Use,28 April 2021,"Jalan Alam Utama No. 6, Alam Sutera",000/000,Panunggangan Timur,Pinang,Kota Tangerang,Banten,"-6.228921, 106.655301",1,2005,11912,"Rp23.800.000,00","Rp142.778.890.000,00","Rp142.778.890.000,00",Properti,Mixed Use,(NULL),Penjamin Utang,(NULL),Pendekatan Pendapatan,(NULL),Lainnya,Metode Biaya Pengganti,(NULL),(NULL),Nilai Pasar,(NULL),-6.228921,106.655301
Ruko,25 Januari 2021,"Komp. Green Lake City, Rukan Newcastle Blok A No. 33, Kel. Petir, Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.183435, 106.709287",1,67,226,"Rp16.300.000,00","Rp3.687.875.000,00","Rp3.687.875.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.183435,106.709287
Ruko,25 Oktober 2021,Green Lake City Rukan Great Wall Blok B No.56 Kelurahan Grondrong,000/000,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.191266996735434, 106.700724997344",1,67,"232,5","Rp15.000.000,00","Rp3.488.000.000,00","Rp3.488.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.191266996735434,106.700724997344
Ruko,7 Juni 2021,"Ruko Sastra Plaza Blok A No. 8-9, Jalan Gatot Subroto KM. 5",000/000,Keroncong,Jati Uwung,Kota Tangerang,Banten,"-6.193512, 106.585794",1,204,454,"Rp12.762.896,00","Rp5.767.100.000,00","Rp5.767.100.000,00",Properti,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.193512,106.585794
Ruko,10 Desember 2021,Ruko Grand Fortune Jalan Boulevard Graha Raya Blok FB/G No. 15,00/00,Pinang,Pinang,Kota Tangerang,Banten,"-6.230414, 106.683601",1,60,135,"Rp26.272.500,00","Rp2.086.000.000,00","Rp2.086.000.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.230414,106.683601
Ruko,2 September 2021,KOMPLEK RUKO DUTA GARDEN SQUARE BLOK E NO.52,-,Jurumudi,Benda,Kota Tangerang,Banten,"-6.144352382845117, 106.68062291344795",1,56,"163,5","Rp12.750.000,00","Rp2.084.600.000,00","Rp2.084.600.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.144352382845117,106.68062291344796
Ruko,11 Februari 2021,Jalan Imam Bonjol,002/005,Sukajadi,Karawaci,Kota Tangerang,Banten,"-6.177483, 106.626467",1,140,154,"Rp14.611.000,00","Rp2.213.756.000,00","Rp2.213.756.000,00",Properti Sederhana,Ruko,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode Perbandingan Data Pasar (Direct Comparison Method),Biaya Reproduksi,(NULL),Nilai Pasar,(NULL),-6.177483,106.626467
Mixed Use,23 Maret 2021,"Jalan Bumi Mas Raya No. A6-A7 RT 01 RW 08, Cikokol, Kota Tangerang, Provinsi Banten.",01/08,Cikokol,Tangerang,Kota Tangerang,Banten,"-6.203646285768, 106.6291339058",500,500,488,"Rp4.218.656,00","Rp3.448.000.000,00","Rp3.448.000.000,00",Properti,Mixed Use,(NULL),Pelaporan Keuangan (sesuai SAK),(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Wajar,(NULL),-6.203646285768,106.6291339058
Ruko,25 Maret 2021,"Komplek Ruko Dutamas Plaza, Jl. Gatot Subroto KM. 4, Blok F No. 1, Kelurahan Sangiang Jaya, Kecamatan Jatiuwung, Kota Tangerang, Provinsi Banten.",000/000,Gandasari,Jati Uwung,Kota Tangerang,Banten,"-6.186809,106.598673",1,75,210,"Rp10.900.000,00","Rp2.289.000.000,00","Rp2.289.000.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.186809,106.598673
Ruko,18 Juni 2021,Jalan KH. Hasyim Ashari No. 42C,000/000,Padurenan,Karang Tengah,Kota Tangerang,Banten,"-6.222262, 106.700907",1,101,136,"Rp13.957.000,00","Rp1.898.152.000,00","Rp1.898.152.000,00",Properti Sederhana,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.222262,106.700907
Ruko,2 November 2021,"Komplek Mahkota Mas, Jalan MH. Thamrin Blok H No.32-33, Kelurahan Cikokol, Kecamatan Tangerang",000/000,Cikokol,Tangerang,Kota Tangerang,Banten,"-6.209606, 106.631422",1,274,500,"Rp7.500.000,00","Rp3.750.000.000,00","Rp3.750.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.209606,106.631422
Ruko,12 April 2021,Ruko Pinangsia Blok L No. 21,000/000,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.22338915591986, 106.61831412690411",1,82,"300,5","Rp10.600.000,00","Rp3.185.300.000,00","Rp3.185.300.000,00",Properti,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.22338915591986,106.61831412690412
Ruko,4 November 2021,"Jalan KH. Hasyim Ashari, No. 77 C RT. 001 RW. 02",-,Kenanga,Cipondoh,Kota Tangerang,Banten,"-6.198090, 106.681032",1,120,125,"Rp14.700.000,00","Rp1.837.500.000,00","Rp1.837.500.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.19809,106.681032
Ruko,16 April 2021,"Komplek Ruko Green Lake City, Rukan CBD Blok F No.23",000/000,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.184889489313952, 106.69927371465027",1,67,227,"Rp13.400.000,00","Rp3.047.800.000,00","Rp3.047.800.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.184889489313952,106.69927371465027
Ruko,15 Juli 2021,Jl. Villa Mutiara Pluit Perumahan Villa Mutiara Pluit Blok C8 No. 31,000/000,Periuk,Periuk,Kota Tangerang,Banten,"-6.169385, 106.596022",1,133,109,"Rp11.965.000,00","Rp1.304.185.000,00","Rp1.304.185.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.169385,106.596022
Ruko,17 Maret 2021,Komplek Ruko Duta Niaga No. 9 AB Jalan Halim Perdanakusuma Kavling 9,0,Jurumudi Baru,Benda,Kota Tangerang,Banten,"-6.151523,106.674331",1,58,140,"Rp13.520.000,00","Rp1.892.800.000,00","Rp1.892.800.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,unit terpasang,(NULL),(NULL),Nilai Pasar,(NULL),-6.151523,106.674331
Ruko,28 Mei 2021,Jalan KH. Hasyim Ashari Rukan Golden City Business Park Blok B No. 6,-,Cipondoh,Cipondoh,Kota Tangerang,Banten,"-6.191489, 106.671401",1,60,170,"Rp1.972.000.000,00","Rp1.972.000.000,00","Rp1.972.000.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.191489,106.671401
Ruko,2 September 2021,"Jalan borobudur Raya No. 1A, Kelurahan Cibodas Baru, Kecamatan Cibodas, Kota Tangerang, Provinsi Banten",000/000,Cibodas Baru,Cibodas,Kota Tangerang,Banten,"-6.208267,106.604733",1,175,295,"Rp10.840.000,00","Rp3.198.000.000,00","Rp3.198.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.208267,106.604733
Ruko,22 Maret 2021,"Ruko Pergudangan 75 , Jalan Raya Perancis No. 9C & 9D, Kelurahan Benda, Kecamatan Benda, Kota  Tangerang, Provinsi  Banten-15125",000/00,Benda,Benda,Kota Tangerang,Banten,"-6.327556, 106.684333",1,109,256,"Rp12.175.000,00","Rp3.139.328.000,00","Rp3.139.328.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.327556,106.684333
Ruko,23 Agustus 2021,Jl. Imam Bonjol No. 3,000/000,Karawaci,Karawaci,Kota Tangerang,Banten,"-6.207728, 106.619121",1,169,200,"Rp15.039.000,00","Rp3.007.800.000,00","Rp3.007.800.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.207728,106.619121
Ruko,23 Agustus 2021,Jl. Merdeka No 94 B dan 94 C,000/000,Gerendeng,Karawaci,Kota Tangerang,Banten,"-6.207728, 106.619121",1,325,416,"Rp14.100.000,00","Rp6.290.500.000,00","Rp6.290.500.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.207728,106.619121
Ruko,11 Juni 2021,"Komplek Green Lake City, Ruko Colosseum No. 18",-,Ketapang,Cipondoh,Kota Tangerang,Banten,"-6.183738, 106.706937",1,68,243,"Rp3.896.000.000,00","Rp3.896.000.000,00","Rp3.896.000.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.183738,106.706937
Ruko,30 Juli 2021,"Jalan Hos Cokroaminoto, Komplek Perkantoran Ciledug Center Blok A No. 4",000/000,Larangan Utara,Larangan,Kota Tangerang,Banten,"-6.230195, 106.724027",1,100,265,"Rp4.426.000,00","Rp1.172.890.000,00","Rp1.172.890.000,00",Properti Sederhana,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.230195,106.724027
Ruko,18 Juni 2021,Komplek Daan Mogot Arcadia Blok H7 No. 19,-,Batuceper,Batuceper,Kota Tangerang,Banten,"-6.157785, 106.667101",1,67,182,"Rp1.729.000.000,00","Rp1.729.000.000,00","Rp1.729.000.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.157785,106.667101
Ruko,5 Maret 2021,Komplek Pergudangan Mutiara Kosambi 2 Blok A No. 18,-,Benda,Benda,Kota Tangerang,Banten,"-6.098574, 106.687101",1,69,244,"Rp8.376.000,00","Rp2.043.744.000,00","Rp2.043.744.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.098574,106.687101
Ruko,23 Juni 2021,Komplek Poris Residence Blok C6 No. 26,-,Poris Plawad Utara,Cipondoh,Kota Tangerang,Banten,"-6.185004, 106.669142",1,67,"129,5","Rp1.243.200.000,00","Rp1.243.200.000,00","Rp1.243.200.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.185004,106.669142
Ruko,13 September 2021,Ruko Taman Cibodas Blok A1 No. 6,000/000,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.187140, 106.599427",1,115,235,"Rp10.141.000,00","Rp2.383.135.000,00","Rp2.383.135.000,00",Properti Sederhana,Ruko,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.18714,106.599427
Ruko,24 Juni 2021,Ruko Poris Paradise Eksklusif Blok C2 No. 16,-,Poris Gaga,Batuceper,Kota Tangerang,Banten,"-6.171641, 106.683352",1,72,137,"Rp1.794.700.000,00","Rp1.794.700.000,00","Rp1.794.700.000,00",Properti Sederhana,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.171641,106.683352
Ruko,24 Mei 2021,Komplek Ruko Tang City Bussines Park Blok D No. 26,-,Babakan,Tangerang,Kota Tangerang,Banten,"-6.192332, 106.634702",1,107,397,"Rp5.637.400.000,00","Rp5.637.400.000,00","Rp5.637.400.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),-6.192332,106.634702
Ruko,1 April 2021,"Cengkareng Business City Boutique Office, Lot 5 Kav. No.25, Kelurahan Benda, Kecamatan Benda, 15125",-,Benda,Benda,Kota Tangerang,Banten,"-6.111551961802982, 106.69028532668041",1,120,945,"Rp15.800.000,00","Rp14.931.000.000,00","Rp14.931.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.111551961802982,106.6902853266804
Ruko,30 Maret 2021,Komplek Ruko Greenaya Residence Blok A No. 05,-,Gaga,Larangan,Kota Tangerang,Banten,"-6.242365, 106.721450",1,48,87,"Rp460.469,00","Rp40.000.000,00","Rp40.000.000,00",Properti,Ruko,(NULL),Lainnya,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Sewa,(NULL),-6.242365,106.72145
Ruko,30 Maret 2021,Komplek Ruko Greenaya Residence Blok A No. 10,-,Gaga,Larangan,Kota Tangerang,Banten,"-6.242365, 106.721450",1,48,87,"Rp460.469,00","Rp40.000.000,00","Rp40.000.000,00",Properti,Ruko,(NULL),Lainnya,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Sewa,(NULL),-6.242365,106.72145
Ruko,17 November 2021,"Komplek Ruko Pinangsia Blok D No 12, kelurahan Penunggan Barat, kecamatan Cibodas, Kota Tangerang, Provinsi Banten",000/000,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.222988,106.620256",1,82,230,"Rp11.680.000,00","Rp2.686.000.000,00","Rp2.686.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.222988,106.620256
Ruko,4 November 2021,"Komplek Ruko Taman Cibodas Blok C No. 39, Kelurahan Cibodas, Kecamatan Cibodas,Kota Tangerang, Provinsi Banten",000/000,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.18985,106.60223",1,60,173,"Rp8.729.000,00","Rp1.510.000.000,00","Rp1.510.000.000,00",Properti,Ruko,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.18985,106.60223
